longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;median_house_value;housing_median_age_nan;longitude_outlier;latitude_outlier;population_per_room;<1H OCEAN;INLAND;ISLAND;NEAR BAY;NEAR OCEAN
-117.22;32.74;41.0;2621.0;542.0;1074.0;471.0;2.4016;287500.0;0;0;0;0.4097672644028997;0;0;0;0;1
-117.22;32.75;34.0;6001.0;1111.0;2654.0;1072.0;4.5878;291000.0;0;0;0;0.44225962339610064;0;0;0;0;1
-117.22;32.73;38.0;3966.0;768.0;1640.0;729.0;3.8409;291400.0;0;0;0;0.4135148764498235;0;0;0;0;1
-117.23;32.73;35.0;2914.0;683.0;1562.0;638.0;2.5259;240200.0;0;0;0;0.5360329444063143;0;0;0;0;1
-117.23;32.73;44.0;1168.0;263.0;509.0;256.0;2.7273;269700.0;0;0;0;0.4357876712328767;0;0;0;0;1
-117.23;32.72;43.0;952.0;209.0;392.0;210.0;2.1635;244200.0;0;0;0;0.4117647058823529;0;0;0;0;1
-117.23;32.74;44.0;1404.0;229.0;513.0;217.0;4.1806;263800.0;0;0;0;0.36538461538461536;0;0;0;0;1
-117.24;32.74;43.0;2216.0;375.0;918.0;388.0;5.5289;297700.0;0;0;0;0.41425992779783394;0;0;0;0;1
-117.24;32.73;37.0;2260.0;354.0;809.0;351.0;5.9113;388300.0;0;0;0;0.3579646017699115;0;0;0;0;1
-117.23;32.73;36.0;2052.0;287.0;699.0;265.0;7.5557;441400.0;0;0;0;0.3406432748538012;0;0;0;0;1
-117.24;32.72;39.0;3089.0;431.0;1175.0;432.0;7.5925;466700.0;0;0;0;0.38038200064745875;0;0;0;0;1
-117.24;32.72;39.0;3819.0;594.0;1361.0;583.0;6.6013;396400.0;0;0;0;0.3563760146635245;0;0;0;0;1
-117.25;32.73;29.0;1840.0;291.0;633.0;283.0;4.9125;383600.0;1;0;0;0.34402173913043477;0;0;0;0;1
-117.25;32.72;36.0;2632.0;450.0;2038.0;419.0;6.5319;345800.0;0;0;0;0.7743161094224924;0;0;0;0;1
-117.25;32.72;29.0;1677.0;228.0;629.0;239.0;6.597;496400.0;1;0;0;0.37507453786523554;0;0;0;0;1
-117.25;32.73;37.0;2224.0;331.0;821.0;341.0;6.3331;400000.0;0;0;0;0.3691546762589928;0;0;0;0;1
-117.28;32.73;44.0;1934.0;325.0;783.0;316.0;4.8684;358600.0;0;0;0;0.4048603929679421;0;0;0;0;1
-117.28;32.74;33.0;4168.0;1112.0;1785.0;984.0;2.7515;247700.0;0;0;0;0.42826295585412666;0;0;0;0;1
-117.25;32.74;36.0;3548.0;956.0;356.9613733905579;866.0;2.6962;288200.0;0;0;0;0.10060918077524181;0;0;0;0;1
-117.25;32.74;36.0;1830.0;430.0;755.0;419.0;2.9904;286800.0;0;0;0;0.412568306010929;0;0;0;0;1
-117.25;32.74;40.0;2186.0;549.0;953.0;515.0;2.8007;257100.0;0;0;0;0.43595608417200366;0;0;0;0;1
-117.24;32.74;44.0;1686.0;285.0;712.0;298.0;4.0268;298600.0;0;0;0;0.4223013048635824;0;0;0;0;1
-117.24;32.74;29.0;1488.0;259.0;667.0;281.0;4.0862;321800.0;1;0;0;0.448252688172043;0;0;0;0;1
-117.25;32.73;39.0;1688.0;256.0;635.0;272.0;4.5938;367400.0;0;0;0;0.37618483412322273;0;0;0;0;1
-117.23;32.75;5.0;1824.0;438.0;892.0;426.0;3.4286;137500.0;0;0;0;0.48903508771929827;0;0;0;0;1
-117.23;32.75;21.0;2050.0;608.0;1131.0;550.0;2.4779;165000.0;0;0;0;0.5517073170731708;0;0;0;0;1
-117.23;32.74;16.0;735.0;139.0;299.0;134.0;4.6354;179200.0;0;0;0;0.40680272108843535;0;0;0;0;1
-117.23;32.74;16.0;1953.0;404.0;798.0;385.0;4.8167;169800.0;0;0;0;0.40860215053763443;0;0;0;0;1
-117.23;32.74;35.0;2615.0;525.0;1312.0;547.0;4.1339;238200.0;0;0;0;0.5017208413001912;0;0;0;0;1
-117.24;32.74;45.0;1718.0;293.0;757.0;329.0;4.05;284900.0;0;0;0;0.44062863795110596;0;0;0;0;1
-117.24;32.75;36.0;2831.0;669.0;1279.0;660.0;2.9896;252700.0;0;0;0;0.45178382197103495;0;0;0;0;1
-117.24;32.75;36.0;1856.0;475.0;822.0;416.0;2.3042;220600.0;0;0;0;0.44288793103448276;0;0;0;0;1
-117.24;32.75;41.0;1989.0;514.0;1015.0;489.0;2.79;226000.0;0;0;0;0.510306686777275;0;0;0;0;1
-117.25;32.74;36.0;1240.0;310.0;577.0;319.0;2.6625;248200.0;0;0;0;0.4653225806451613;0;0;0;0;1
-117.25;32.75;32.0;3551.0;1037.0;1731.0;935.0;2.2017;208300.0;0;0;0;0.48746831878344127;0;0;0;0;1
-117.25;32.75;36.0;1929.0;526.0;974.0;491.0;1.7622;205800.0;0;0;0;0.5049248315189218;0;0;0;0;1
-117.24;32.75;33.0;1980.0;614.0;1057.0;567.0;2.2042;231300.0;0;0;0;0.5338383838383839;0;0;0;0;1
-117.25;32.75;37.0;1189.0;377.0;645.0;377.0;2.4672;216700.0;0;0;0;0.5424726661059714;0;0;0;0;1
-117.28;32.75;34.0;981.0;313.0;508.0;304.0;2.2328;266700.0;0;0;0;0.5178389398572885;0;0;0;0;1
-117.25;32.79;37.0;1467.0;442.0;651.0;354.0;2.375;340400.0;0;0;0;0.4437627811860941;0;0;0;0;1
-117.25;32.79;43.0;906.0;240.0;458.0;205.0;1.8365;328600.0;0;0;0;0.5055187637969095;0;0;0;0;1
-117.25;32.78;36.0;1527.0;427.0;710.0;312.0;2.7857;291700.0;0;0;0;0.46496398166339226;0;0;0;0;1
-117.25;32.78;21.0;1479.0;484.0;658.0;384.0;2.45;350000.0;0;0;0;0.444895199459094;0;0;0;0;1
-117.25;32.77;32.0;2021.0;524.0;973.0;485.0;3.18;362500.0;0;0;0;0.4814448292924295;0;0;0;0;1
-117.25;32.77;35.0;2494.0;690.0;1126.0;624.0;4.0313;385300.0;0;0;0;0.45148356054530875;0;0;0;0;1
-117.25;32.76;38.0;2331.0;493.0;836.0;433.0;4.9125;452600.0;0;0;0;0.3586443586443586;0;0;0;0;1
-117.22;32.78;22.0;2020.0;466.0;1010.0;429.0;3.4527;175000.0;0;0;0;0.5;0;0;0;0;1
-117.23;32.79;23.0;2578.0;665.0;989.0;622.0;3.5484;238000.0;0;0;0;0.38363072148952676;0;0;0;0;1
-117.23;32.79;28.0;2453.0;648.0;1082.0;617.0;3.625;266700.0;0;0;0;0.44109253974724827;0;0;0;0;1
-117.23;32.78;29.0;1649.0;355.0;746.0;360.0;4.6293;356500.0;1;0;0;0.4523953911461492;0;0;0;0;1
-117.24;32.78;44.0;2172.0;431.0;892.0;420.0;4.1742;342200.0;0;0;0;0.4106813996316759;0;0;0;0;1
-117.24;32.79;17.0;1149.0;266.0;403.0;228.0;4.1652;241700.0;0;0;0;0.350739773716275;0;0;0;0;1
-117.24;32.79;18.0;2539.0;616.0;964.0;526.0;3.4306;275000.0;0;0;0;0.3796770382040173;0;0;0;0;1
-117.24;32.79;20.0;961.0;278.0;525.0;254.0;3.1838;245800.0;0;0;0;0.54630593132154;0;0;0;0;1
-117.24;32.79;25.0;2135.0;691.0;566.0;320.0;2.6902;212500.0;0;0;0;0.2651053864168618;0;0;0;0;1
-117.24;32.79;18.0;1741.0;602.0;508.0;283.0;3.2625;193800.0;0;0;0;0.2917863296955773;0;0;0;0;1
-117.21;32.8;19.0;786.0;282.0;525.0;229.0;1.7273;137500.0;0;0;0;0.6679389312977099;0;0;0;0;1
-117.22;32.8;23.0;1906.0;525.0;1029.0;491.0;2.93;183300.0;0;0;0;0.5398740818467995;0;0;0;0;1
-117.23;32.8;22.0;2981.0;873.0;1751.0;745.0;2.3482;190600.0;0;0;0;0.5873867829587387;0;0;0;0;1
-117.23;32.8;27.0;1297.0;355.0;776.0;337.0;2.4643;244400.0;0;0;0;0.5983037779491134;0;0;0;0;1
-117.23;32.81;28.0;1508.0;263.0;996.0;267.0;3.8026;270000.0;0;0;0;0.6604774535809018;0;0;0;0;1
-117.22;32.81;21.0;1703.0;335.0;902.0;369.0;3.7813;362500.0;0;0;0;0.5296535525543159;0;0;0;0;1
-117.25;32.8;37.0;1096.0;260.0;490.0;267.0;3.2663;270600.0;0;0;0;0.4470802919708029;0;0;0;0;1
-117.25;32.8;32.0;1601.0;468.0;731.0;429.0;2.5568;258300.0;0;0;0;0.4565896314803248;0;0;0;0;1
-117.25;32.8;30.0;2061.0;631.0;1007.0;577.0;2.5813;253100.0;0;0;0;0.4885977680737506;0;0;0;0;1
-117.25;32.8;31.0;2182.0;630.0;1069.0;599.0;2.9781;212500.0;0;0;0;0.48991750687442714;0;0;0;0;1
-117.25;32.79;27.0;848.0;300.0;455.0;298.0;3.0774;275000.0;0;0;0;0.5365566037735849;0;0;0;0;1
-117.25;32.79;25.0;1627.0;375.0;735.0;378.0;3.6429;317100.0;0;0;0;0.4517516902274124;0;0;0;0;1
-117.28;32.8;20.0;1838.0;540.0;615.0;325.0;3.5486;193800.0;0;0;0;0.33460282916213274;0;0;0;0;1
-117.23;32.8;21.0;2429.0;579.0;1011.0;538.0;3.225;229400.0;0;0;0;0.416220666941128;0;0;0;0;1
-117.23;32.8;31.0;1403.0;388.0;724.0;371.0;2.6403;216100.0;0;0;0;0.5160370634354954;0;0;0;0;1
-117.23;32.8;28.0;3379.0;918.0;1849.0;849.0;3.0293;241700.0;0;0;0;0.5472033145901154;0;0;0;0;1
-117.24;32.8;26.0;3433.0;873.0;1492.0;798.0;2.9258;234800.0;0;0;0;0.43460530148558113;0;0;0;0;1
-117.24;32.8;28.0;1072.0;331.0;692.0;321.0;2.1357;187500.0;0;0;0;0.6455223880597015;0;0;0;0;1
-117.24;32.8;18.0;2205.0;661.0;874.0;580.0;3.8018;112500.0;0;0;0;0.3963718820861678;0;0;0;0;1
-117.24;32.8;19.0;1863.0;497.0;868.0;503.0;2.2880000000000003;210000.0;0;0;0;0.4659151905528717;0;0;0;0;1
-117.24;32.8;30.0;1917.0;462.0;828.0;437.0;2.4671;276300.0;0;0;0;0.431924882629108;0;0;0;0;1
-117.24;32.8;29.0;3376.0;882.0;1513.0;843.0;3.1010000000000004;238200.0;0;0;0;0.44816350710900477;0;0;0;0;1
-117.25;32.81;32.0;2402.0;551.0;1020.0;532.0;3.3942;307400.0;0;0;0;0.42464612822647796;0;0;0;0;1
-117.25;32.8;35.0;2281.0;506.0;1005.0;496.0;4.2296;275000.0;0;0;0;0.44059622972380535;0;0;0;0;1
-117.25;32.8;26.0;2442.0;659.0;1134.0;624.0;3.3274;295500.0;0;0;0;0.4643734643734644;0;0;0;0;1
-117.26;32.81;25.0;2076.0;586.0;1060.0;554.0;2.8421;227800.0;0;0;0;0.5105973025048169;0;0;0;0;1
-117.26;32.81;30.0;1328.0;346.0;577.0;328.0;2.3284;290600.0;0;0;0;0.43448795180722893;0;0;0;0;1
-117.26;32.81;37.0;1616.0;421.0;650.0;395.0;2.92;326500.0;0;0;0;0.40222772277227725;0;0;0;0;1
-117.26;32.8;30.0;1446.0;385.0;650.0;344.0;3.744;450000.0;0;0;0;0.44951590594744123;0;0;0;0;1
-117.24;32.81;33.0;1588.0;289.0;683.0;301.0;5.4103;332400.0;0;0;0;0.4301007556675063;0;0;0;0;1
-117.24;32.81;34.0;2420.0;391.0;917.0;392.0;6.5881;394400.0;0;0;0;0.37892561983471074;0;0;0;0;1
-117.25;32.81;39.0;1846.0;350.0;765.0;329.0;3.9187;311900.0;0;0;0;0.414409534127844;0;0;0;0;1
-117.27;32.84;34.0;1655.0;450.0;870.0;411.0;3.2109;376000.0;0;0;0;0.525679758308157;0;0;0;0;1
-117.28;32.84;41.0;1420.0;338.0;640.0;314.0;2.9306;360300.0;0;0;0;0.4507042253521127;0;0;0;0;1
-117.27;32.83;39.0;1877.0;426.0;805.0;409.0;3.875;410000.0;0;0;0;0.42887586574320724;0;0;0;0;1
-117.27;32.82;42.0;2820.0;488.0;1175.0;500.0;4.5083;405200.0;0;0;0;0.4166666666666667;0;0;0;0;1
-117.27;32.85;34.0;2105.0;444.0;780.0;406.0;2.3187;488900.0;0;0;0;0.37054631828978624;0;0;0;0;1
-117.28;32.84;21.0;2455.0;660.0;1015.0;597.0;3.7596;381300.0;0;0;0;0.4134419551934827;0;0;0;0;1
-117.27;32.85;26.0;1373.0;438.0;1143.0;268.0;4.425;475000.0;0;0;0;0.8324836125273124;0;0;0;0;1
-117.23;32.81;24.0;3271.0;508.0;1496.0;482.0;5.9359;422200.0;0;0;0;0.45735249159278507;0;0;0;0;1
-117.23;32.81;22.0;3205.0;429.0;160.1845493562232;410.0;8.1844;406300.0;0;0;0;0.049979578582284925;0;0;0;0;1
-117.24;32.82;29.0;2467.0;332.0;731.0;335.0;7.2559;392300.0;1;0;0;0.2963113092825294;0;0;0;0;1
-117.23;32.88;18.0;5566.0;1465.0;6303.0;1458.0;1.858;205000.0;0;0;0;1.1324110671936758;0;0;0;0;1
-117.22;32.85;26.0;1647.0;261.0;97.45493562231759;259.0;4.6875;274400.0;0;0;0;0.05917118131288257;0;0;0;0;1
-117.22;32.84;19.0;2691.0;347.0;1154.0;366.0;8.051;363600.0;0;0;0;0.4288368636194723;0;0;0;0;1
-117.23;32.85;25.0;4229.0;601.0;1634.0;574.0;6.3955;316700.0;0;0;0;0.3863797588082289;0;0;0;0;1
-117.21;32.86;24.0;3596.0;494.0;1573.0;492.0;6.5382;326000.0;0;0;0;0.4374304783092325;0;0;0;0;1
-117.21;32.86;26.0;1352.0;202.0;654.0;217.0;5.3693;260700.0;0;0;0;0.48372781065088755;0;0;0;0;1
-117.21;32.85;15.0;2593.0;521.0;901.0;456.0;4.2065;277800.0;0;0;0;0.347473968376398;0;0;0;0;1
-117.21;32.85;26.0;2012.0;315.0;872.0;335.0;5.4067;277500.0;0;0;0;0.43339960238568587;0;0;0;0;1
-117.24;32.83;18.0;3109.0;501.0;949.0;368.0;7.4351;445700.0;0;0;0;0.3052428433579929;0;0;0;0;1
-117.25;32.82;19.0;5255.0;762.0;1773.0;725.0;7.8013;474000.0;0;0;0;0.33739295908658423;0;0;0;0;1
-117.24;32.85;18.0;3117.0;475.0;904.0;368.0;6.7587;388500.0;0;0;0;0.2900224574911774;0;0;0;0;1
-117.19;32.86;18.0;4231.0;728.0;2030.0;720.0;6.1805;272400.0;0;0;0;0.47979201134483573;0;0;0;0;1
-117.19;32.86;19.0;3716.0;563.0;1788.0;587.0;5.2113;267400.0;0;0;0;0.48116254036598494;0;0;0;0;1
-117.2;32.85;22.0;3501.0;631.0;1297.0;581.0;4.7891;295300.0;0;0;0;0.37046558126249646;0;0;0;0;1
-117.2;32.85;26.0;2298.0;549.0;980.0;555.0;2.4207;213500.0;0;0;0;0.42645778938207135;0;0;0;0;1
-117.19;32.85;15.0;2895.0;498.0;1164.0;443.0;5.102;417500.0;0;0;0;0.40207253886010363;0;0;0;0;1
-117.23;32.87;15.0;2290.0;662.0;1034.0;594.0;3.0104;204200.0;0;0;0;0.451528384279476;0;0;0;0;1
-117.23;32.86;16.0;1675.0;354.0;604.0;332.0;5.2326;188300.0;0;0;0;0.36059701492537316;0;0;0;0;1
-117.23;32.86;15.0;1199.0;301.0;510.0;296.0;3.6083;180100.0;0;0;0;0.42535446205170974;0;0;0;0;1
-117.23;32.86;15.0;1703.0;320.0;587.0;282.0;5.0855;209800.0;0;0;0;0.3446858485026424;0;0;0;0;1
-117.23;32.86;16.0;1200.0;468.0;648.0;443.0;3.045;100000.0;0;0;0;0.54;0;0;0;0;1
-117.23;32.87;11.0;3123.0;740.0;1223.0;634.0;5.417000000000001;196800.0;0;0;0;0.3916106308037144;0;0;0;0;1
-117.21;32.86;16.0;2800.0;566.0;1267.0;518.0;3.2794;148600.0;0;0;0;0.4525;0;0;0;0;1
-117.22;32.87;14.0;3512.0;807.0;1835.0;792.0;3.35;171000.0;0;0;0;0.52249430523918;0;0;0;0;1
-117.22;32.86;4.0;2127.0;438.0;7604.0;4176.0;3.6287;280800.0;0;0;0;3.5749882463563707;0;0;0;0;1
-117.22;32.87;5.0;3511.0;1008.0;1599.0;918.0;3.8542;176600.0;0;0;0;0.45542580461407006;0;0;0;0;1
-117.21;32.89;14.0;3114.0;773.0;1592.0;776.0;3.3176;156100.0;0;0;0;0.5112395632626846;0;0;0;0;1
-117.2;32.86;4.0;4308.0;1095.0;1923.0;932.0;3.9356;267000.0;0;0;0;0.44637883008356544;0;0;0;0;1
-117.21;32.87;12.0;1428.0;303.0;528.0;269.0;4.1429;254400.0;0;0;0;0.3697478991596639;0;0;0;0;1
-117.15;32.91;15.0;1613.0;303.0;702.0;240.0;4.875;169300.0;0;0;0;0.43521388716677;1;0;0;0;0
-117.15;32.91;14.0;1259.0;238.0;889.0;247.0;4.9464;174800.0;0;0;0;0.7061159650516283;1;0;0;0;0
-117.16;32.91;5.0;1619.0;272.0;1063.0;296.0;6.0891;214600.0;0;0;0;0.6565781346510191;1;0;0;0;0
-117.15;32.91;10.0;2349.0;431.0;1598.0;435.0;4.8229;183200.0;0;0;0;0.680289484887186;1;0;0;0;0
-117.15;32.9;12.0;1681.0;381.0;1050.0;362.0;4.2008;176100.0;0;0;0;0.6246281975014872;1;0;0;0;0
-117.16;32.89;5.0;2127.0;438.0;5006.0;1827.0;4.3598;189100.0;0;0;0;2.3535496003761165;1;0;0;0;0
-117.12;32.91;8.0;3405.0;961.0;1742.0;918.0;2.8728;114600.0;0;0;0;0.5116005873715125;1;0;0;0;0
-117.13;32.91;15.0;1450.0;266.0;747.0;290.0;3.6111;196300.0;0;0;0;0.5151724137931034;1;0;0;0;0
-117.13;32.91;16.0;3230.0;579.0;1825.0;576.0;4.2969;151200.0;0;0;0;0.565015479876161;1;0;0;0;0
-117.13;32.91;16.0;2715.0;581.0;1619.0;584.0;4.0;154700.0;0;0;0;0.596316758747698;1;0;0;0;0
-117.14;32.91;14.0;3014.0;710.0;2165.0;705.0;3.7837;160300.0;0;0;0;0.7183145321831453;1;0;0;0;0
-117.14;32.9;16.0;3217.0;438.0;2054.0;687.0;4.2234;162100.0;0;0;0;0.6384830587503886;1;0;0;0;0
-117.13;32.9;15.0;2785.0;644.0;1798.0;630.0;3.7156;175200.0;0;0;0;0.6456014362657092;1;0;0;0;0
-117.12;32.9;14.0;3249.0;937.0;1929.0;838.0;2.8588;92500.0;0;0;0;0.5937211449676824;1;0;0;0;0
-117.12;32.9;13.0;1743.0;363.0;854.0;353.0;4.6667;138200.0;0;0;0;0.4899598393574297;1;0;0;0;0
-117.13;32.92;16.0;2173.0;399.0;1460.0;393.0;4.2614;169600.0;0;0;0;0.6718821905200184;1;0;0;0;0
-117.13;32.92;17.0;1481.0;315.0;1002.0;300.0;3.6196;163400.0;0;0;0;0.6765698852126941;1;0;0;0;0
-117.14;32.92;7.0;1308.0;418.0;766.0;390.0;3.2151;106300.0;0;0;0;0.5856269113149847;1;0;0;0;0
-117.14;32.92;6.0;3069.0;750.0;1541.0;736.0;3.814;132500.0;0;0;0;0.502117953730857;1;0;0;0;0
-117.14;32.92;15.0;3242.0;595.0;1936.0;593.0;4.9706;184700.0;0;0;0;0.5971622455274522;1;0;0;0;0
-117.13;32.92;16.0;1580.0;241.0;917.0;261.0;4.7266;191100.0;0;0;0;0.580379746835443;1;0;0;0;0
-117.13;32.92;16.0;1565.0;257.0;893.0;239.0;5.5036;192300.0;0;0;0;0.5706070287539936;1;0;0;0;0
-117.13;32.94;15.0;4846.0;825.0;2797.0;823.0;4.9375;180400.0;0;0;0;0.5771770532397854;1;0;0;0;0
-117.13;32.93;16.0;2918.0;444.0;1697.0;444.0;5.3062;195500.0;0;0;0;0.5815627141877998;1;0;0;0;0
-117.14;32.93;14.0;1946.0;463.0;1205.0;390.0;4.2109;171200.0;0;0;0;0.619218910585817;1;0;0;0;0
-117.14;32.93;12.0;1474.0;364.0;1009.0;372.0;4.0521;166700.0;0;0;0;0.6845318860244234;1;0;0;0;0
-117.14;32.93;16.0;2412.0;419.0;1612.0;422.0;4.5086;171100.0;0;0;0;0.6683250414593698;1;0;0;0;0
-117.12;32.93;7.0;1427.0;243.0;927.0;239.0;5.3625;218900.0;0;0;0;0.649614576033637;1;0;0;0;0
-117.15;32.93;16.0;2718.0;438.0;1515.0;431.0;5.1433;185300.0;0;0;0;0.5573951434878587;1;0;0;0;0
-117.14;32.92;15.0;1558.0;314.0;949.0;332.0;5.2864;174400.0;0;0;0;0.6091142490372272;1;0;0;0;0
-117.15;32.92;16.0;1972.0;402.0;1377.0;413.0;4.4615;168300.0;0;0;0;0.6982758620689655;1;0;0;0;0
-117.15;32.92;16.0;2366.0;392.0;1482.0;407.0;4.9024;182900.0;0;0;0;0.6263736263736264;1;0;0;0;0
-117.15;32.92;16.0;2969.0;514.0;1594.0;465.0;4.5221;168300.0;0;0;0;0.5368811047490738;1;0;0;0;0
-117.18;32.92;4.0;2127.0;438.0;7560.0;2392.0;5.196000000000001;210700.0;0;0;0;3.554301833568406;1;0;0;0;0
-117.25;32.96;18.0;4773.0;743.0;1970.0;716.0;6.6199;406200.0;0;0;0;0.4127383197150639;0;0;0;0;1
-117.25;32.94;16.0;4755.0;807.0;1829.0;756.0;6.7694;425900.0;0;0;0;0.38464773922187173;0;0;0;0;1
-117.25;32.94;15.0;1804.0;339.0;673.0;296.0;5.9806;370500.0;0;0;0;0.373059866962306;0;0;0;0;1
-117.24;32.95;18.0;1591.0;268.0;547.0;243.0;5.9547;329300.0;0;0;0;0.34380892520427403;0;0;0;0;1
-117.24;32.94;12.0;2165.0;437.0;792.0;386.0;5.2648;294400.0;0;0;0;0.3658198614318707;0;0;0;0;1
-117.13;32.98;5.0;2276.0;311.0;1158.0;317.0;6.4321;271900.0;0;0;0;0.5087873462214412;1;0;0;0;0
-117.13;32.97;10.0;3486.0;469.0;1700.0;483.0;6.4696;249500.0;0;0;0;0.4876649454962708;1;0;0;0;0
-117.18;32.95;4.0;2127.0;438.0;8980.0;2441.0;6.3237;260900.0;0;0;0;4.2219087917254345;1;0;0;0;0
-117.14;32.96;12.0;5949.0;799.0;2936.0;781.0;6.3721;241500.0;0;0;0;0.493528324088082;1;0;0;0;0
-117.13;32.96;15.0;2267.0;292.0;1180.0;289.0;6.712000000000001;240200.0;0;0;0;0.5205116894574328;1;0;0;0;0
-117.24;32.98;29.0;6423.0;1042.0;2607.0;983.0;7.6348;337000.0;1;0;0;0.4058851004203643;0;0;0;0;1
-117.21;32.96;3.0;6251.0;988.0;2330.0;893.0;8.4355;467600.0;0;0;0;0.37274036154215323;0;0;0;0;1
-117.22;32.95;4.0;2127.0;438.0;7301.0;2964.0;6.357;322500.0;0;0;0;3.432534085566526;0;0;0;0;1
-117.22;32.83;34.0;2936.0;597.0;1512.0;571.0;3.7841;176900.0;0;0;0;0.5149863760217984;0;0;0;0;1
-117.22;32.83;31.0;3958.0;727.0;1924.0;728.0;5.4605;190200.0;0;0;0;0.4861040929762506;0;0;0;0;1
-117.22;32.83;17.0;1124.0;187.0;553.0;205.0;5.7451;237300.0;0;0;0;0.4919928825622776;0;0;0;0;1
-117.22;32.83;31.0;2558.0;512.0;1164.0;492.0;3.4318;200400.0;0;0;0;0.4550430023455825;0;0;0;0;1
-117.22;32.82;35.0;756.0;135.0;423.0;136.0;3.5234;183900.0;0;0;0;0.5595238095238095;0;0;0;0;1
-117.2;32.84;34.0;3353.0;544.0;1583.0;571.0;4.55;187700.0;0;0;0;0.4721145243065911;0;0;0;0;1
-117.2;32.84;32.0;2033.0;394.0;989.0;389.0;3.2583;181400.0;0;0;0;0.4864731923266109;0;0;0;0;1
-117.21;32.84;34.0;2158.0;366.0;1046.0;335.0;4.5402;182100.0;0;0;0;0.484708063021316;0;0;0;0;1
-117.2;32.83;36.0;1089.0;240.0;623.0;226.0;2.5909;176000.0;0;0;0;0.5720844811753902;0;0;0;0;1
-117.21;32.83;36.0;1475.0;328.0;806.0;327.0;3.5078;166000.0;0;0;0;0.5464406779661017;0;0;0;0;1
-117.21;32.83;28.0;3241.0;533.0;1334.0;513.0;4.1806;199600.0;0;0;0;0.4116013576056773;0;0;0;0;1
-117.21;32.83;35.0;2259.0;501.0;1340.0;511.0;3.4482;162500.0;0;0;0;0.5931828242585214;0;0;0;0;1
-117.21;32.81;33.0;4773.0;873.0;1954.0;845.0;4.3862;184800.0;0;0;0;0.4093861303163629;0;0;0;0;1
-117.21;32.82;31.0;2035.0;383.0;866.0;360.0;3.8529;212000.0;0;0;0;0.42555282555282553;0;0;0;0;1
-117.21;32.81;27.0;1318.0;216.0;495.0;191.0;5.2837;283800.0;0;0;0;0.37556904400606983;0;0;0;0;1
-117.22;32.82;22.0;3738.0;795.0;1476.0;728.0;3.7963;303100.0;0;0;0;0.39486356340288925;0;0;0;0;1
-117.22;32.81;24.0;730.0;196.0;335.0;203.0;3.5078;362500.0;0;0;0;0.4589041095890411;0;0;0;0;1
-117.2;32.83;35.0;1377.0;350.0;792.0;313.0;2.8472;161400.0;0;0;0;0.5751633986928104;0;0;0;0;1
-117.2;32.82;35.0;1217.0;220.0;643.0;237.0;3.9464;171600.0;0;0;0;0.5283483976992605;0;0;0;0;1
-117.2;32.82;35.0;2772.0;537.0;1392.0;521.0;3.337;172300.0;0;0;0;0.5021645021645021;0;0;0;0;1
-117.19;32.82;34.0;3850.0;608.0;1619.0;602.0;5.0465;208200.0;0;0;0;0.4205194805194805;0;0;0;0;1
-117.19;32.82;35.0;1074.0;180.0;442.0;173.0;5.252999999999999;204000.0;0;0;0;0.41154562383612664;0;0;0;0;1
-117.19;32.82;35.0;2197.0;353.0;945.0;357.0;4.9219;192900.0;0;0;0;0.43013199817933545;0;0;0;0;1
-117.18;32.84;31.0;3064.0;575.0;1476.0;549.0;3.6667;175900.0;0;0;0;0.48172323759791125;0;0;0;0;1
-117.18;32.84;30.0;2290.0;523.0;1272.0;472.0;3.5606;165100.0;0;0;0;0.5554585152838428;0;0;0;0;1
-117.18;32.84;32.0;1351.0;237.0;823.0;269.0;4.2768;167800.0;0;0;0;0.609178386380459;0;0;0;0;1
-117.19;32.84;30.0;2492.0;406.0;1250.0;431.0;5.5277;197100.0;0;0;0;0.5016051364365971;0;0;0;0;1
-117.19;32.84;35.0;2263.0;427.0;1001.0;408.0;3.875;172000.0;0;0;0;0.44233318603623506;0;0;0;0;1
-117.18;32.83;23.0;2105.0;525.0;1218.0;484.0;3.375;184100.0;0;0;0;0.5786223277909739;0;0;0;0;1
-117.19;32.83;30.0;2288.0;448.0;167.27896995708156;469.0;4.0114;169800.0;0;0;0;0.07311143791830488;0;0;0;0;1
-117.19;32.83;30.0;3225.0;555.0;1601.0;532.0;4.3317;173300.0;0;0;0;0.49643410852713177;0;0;0;0;1
-117.17;32.83;24.0;3541.0;530.0;1591.0;530.0;5.3538;212500.0;0;0;0;0.4493081050550692;0;0;0;0;1
-117.17;32.82;24.0;1623.0;417.0;911.0;397.0;2.7401;198100.0;0;0;0;0.5613062230437461;0;0;0;0;1
-117.17;32.82;21.0;2869.0;596.0;1471.0;577.0;3.0375;197600.0;0;0;0;0.5127222028581387;0;0;0;0;1
-117.18;32.83;27.0;2346.0;399.0;1105.0;373.0;4.2708;182800.0;0;0;0;0.47101449275362317;0;0;0;0;1
-117.18;32.83;31.0;1772.0;353.0;1090.0;350.0;3.9265;162000.0;0;0;0;0.6151241534988713;0;0;0;0;1
-117.16;32.82;28.0;2291.0;371.0;1098.0;382.0;4.6875;188000.0;0;0;0;0.47926669576604103;0;0;0;0;1
-117.17;32.81;26.0;2424.0;388.0;974.0;375.0;4.739;184100.0;0;0;0;0.4018151815181518;0;0;0;0;1
